339.85	167.033
340.23	167.033
340.61	273.833
341.00	-322.784
341.38	8.453
341.76	93.094
342.15	134.978
342.53	83.833
342.91	34.748
343.29	-33.094
343.68	-152.132
344.06	90.010
344.44	150.331
344.82	109.361
345.21	71.024
345.59	47.583
345.97	31.429
346.35	130.560
346.74	200.753
347.12	208.699
347.50	201.959
347.88	19.522
348.27	71.612
348.65	57.695
349.03	53.607
349.41	44.529
349.79	45.028
350.18	44.981
350.56	44.461
350.94	46.042
351.32	48.140
351.70	51.744
352.08	41.758
352.47	38.074
352.85	38.790
353.23	40.029
353.61	42.653
353.99	36.830
354.37	45.217
354.76	47.376
355.14	51.393
355.52	50.061
355.90	46.344
356.28	46.923
356.66	48.401
357.04	49.744
357.42	45.790
357.81	45.070
358.19	47.238
358.57	46.382
358.95	53.679
359.33	50.639
359.71	53.948
360.09	48.053
360.47	47.458
360.85	55.899
361.23	58.060
361.61	61.316
361.99	56.298
362.38	51.016
362.76	43.619
363.14	40.122
363.52	45.075
363.90	54.279
364.28	51.103
364.66	47.817
365.04	40.338
365.42	37.517
365.80	39.348
366.18	40.755
366.56	51.832
366.94	53.420
367.32	55.829
367.70	45.890
368.08	43.398
368.46	46.395
368.84	44.014
369.22	40.256
369.60	30.693
369.98	34.601
370.36	34.846
370.74	46.007
371.12	42.494
371.50	44.835
371.87	38.978
372.25	43.112
372.63	36.349
373.01	33.611
373.39	31.078
373.77	39.465
374.15	42.429
374.53	47.947
374.91	50.494
375.29	50.462
375.67	41.887
376.05	41.229
376.42	38.366
376.80	44.474
377.18	42.477
377.56	41.402
377.94	42.257
378.32	40.479
378.70	43.031
379.08	44.930
379.45	42.912
379.83	42.411
380.21	35.333
380.59	37.377
380.97	40.630
381.35	43.024
381.73	44.655
382.10	40.902
382.48	36.305
382.86	36.334
383.24	38.943
383.62	41.787
383.99	38.336
384.37	36.797
384.75	36.807
385.13	39.426
385.51	39.700
385.88	39.724
386.26	38.761
386.64	37.713
387.02	37.525
387.39	37.206
387.77	37.877
388.15	37.392
388.53	36.925
388.91	36.521
389.28	36.370
389.66	34.805
390.04	35.111
390.41	33.696
390.79	35.484
391.17	34.518
391.55	36.009
391.92	34.078
392.30	35.619
392.68	35.095
393.05	36.355
393.43	33.547
393.81	33.987
394.19	33.848
394.56	35.517
394.94	33.997
395.32	33.682
395.69	33.172
396.07	33.184
396.45	33.801
396.82	33.897
397.20	34.565
397.58	34.366
397.95	33.917
398.33	33.516
398.70	33.912
399.08	34.156
399.46	35.133
399.83	35.183
400.21	35.922
400.59	36.435
400.96	36.565
401.34	36.076
401.71	35.279
402.09	34.366
402.47	33.648
402.84	33.624
403.22	34.056
403.59	34.423
403.97	34.612
404.34	34.109
404.72	33.776
405.10	34.200
405.47	35.384
405.85	35.657
406.22	34.842
406.60	34.574
406.97	35.092
407.35	35.622
407.72	35.123
408.10	35.099
408.47	34.808
408.85	35.311
409.22	35.358
409.60	35.489
409.97	35.116
410.35	35.047
410.72	35.318
411.10	35.752
411.47	35.801
411.85	35.618
412.22	35.187
412.60	34.729
412.97	34.559
413.35	34.742
413.72	34.929
414.10	34.807
414.47	34.530
414.84	34.641
415.22	34.554
415.59	34.437
415.97	34.034
416.34	34.247
416.72	34.223
417.09	34.392
417.46	33.763
417.84	33.648
418.21	33.406
418.59	33.474
418.96	33.208
419.33	32.866
419.71	32.399
420.08	32.565
420.46	32.662
420.83	32.617
421.20	32.037
421.58	31.360
421.95	31.404
422.32	31.416
422.70	31.298
423.07	31.362
423.44	31.177
423.82	31.349
424.19	30.891
424.56	30.581
424.94	30.369
425.31	30.540
