339.85	89.197
340.23	89.197
340.61	82.347
341.00	11.612
341.38	77.997
341.76	16.019
342.15	5.962
342.53	29.521
342.91	19.715
343.29	26.956
343.68	5.069
344.06	23.951
344.44	19.480
344.82	117.174
345.21	-746.838
345.59	-848.928
345.97	102.127
346.35	165.848
346.74	148.729
347.12	248.454
347.50	517.779
347.88	-22.433
348.27	20.999
348.65	32.848
349.03	38.657
349.41	38.774
349.79	46.320
350.18	35.793
350.56	39.707
350.94	34.267
351.32	47.918
351.70	58.611
352.08	52.322
352.47	47.820
352.85	36.061
353.23	38.805
353.61	35.108
353.99	35.630
354.37	45.246
354.76	60.153
355.14	63.452
355.52	57.500
355.90	52.743
356.28	45.463
356.66	49.919
357.04	45.173
357.42	48.347
357.81	44.941
358.19	49.464
358.57	49.698
358.95	44.454
359.33	42.783
359.71	38.516
360.09	41.208
360.47	36.565
360.85	45.671
361.23	45.819
361.61	48.298
361.99	46.441
362.38	43.449
362.76	41.218
363.14	34.731
363.52	42.746
363.90	45.126
364.28	42.600
364.66	36.218
365.04	33.039
365.42	34.675
365.80	28.404
366.18	28.999
366.56	34.053
366.94	44.186
367.32	42.462
367.70	38.307
368.08	32.761
368.46	40.288
368.84	38.046
369.22	33.401
369.60	22.358
369.98	22.621
370.36	24.639
370.74	33.015
371.12	30.080
371.50	27.404
371.87	22.842
372.25	30.237
372.63	36.531
373.01	34.509
373.39	32.442
373.77	30.188
374.15	30.449
374.53	31.334
374.91	35.834
375.29	35.702
375.67	34.820
376.05	33.474
376.42	33.854
376.80	34.715
377.18	33.060
377.56	32.665
377.94	35.721
378.32	29.186
378.70	31.780
379.08	32.383
379.45	32.753
379.83	25.314
380.21	13.300
380.59	14.703
380.97	20.839
381.35	25.543
381.73	27.490
382.10	23.291
382.48	21.385
382.86	20.393
383.24	24.653
383.62	24.550
383.99	25.558
384.37	26.989
384.75	26.547
385.13	27.206
385.51	22.590
385.88	24.081
386.26	22.182
386.64	21.354
387.02	20.354
387.39	20.653
387.77	21.449
388.15	21.882
388.53	21.070
388.91	18.736
389.28	17.313
389.66	16.064
390.04	18.743
390.41	17.911
390.79	19.756
391.17	19.141
391.55	20.217
391.92	17.971
392.30	17.658
392.68	18.200
393.05	17.651
393.43	17.037
393.81	15.950
394.19	18.003
394.56	19.224
394.94	19.549
395.32	18.292
395.69	15.990
396.07	15.655
396.45	15.543
396.82	16.327
397.20	14.516
397.58	14.519
397.95	14.628
398.33	15.535
398.70	15.894
399.08	14.357
399.46	16.630
399.83	16.766
400.21	17.376
400.59	16.582
400.96	16.936
401.34	18.223
401.71	17.053
402.09	15.631
402.47	14.574
402.84	15.323
403.22	15.835
403.59	15.618
403.97	15.096
404.34	14.903
404.72	14.567
405.10	15.246
405.47	15.552
405.85	15.728
